User:;komputer
IndexName:;Wig20ClosingAndVolumeOnly
StartDate:;2015-01-17 21:57:35
CalculationTime:;12:46:27
TestCasesNumber:;4
ProportionalDivisionTrainingTestData:;60
networkType;learningCoefficient;inertiaCoefficient;iterationNumber;neuronStructure;maxInputColumns;windowLength;density;step;resultError;TestCorrectDirectionPredictionsRate;TestCorrectDownPredictionsRate;TestCorrectUpPredictionsRate;Trend;LastTrainingCorrectDirectionPredictionsRate
MLP;0,8;0,1;2500;4~4~1;no PCA;Day;Day;Day;1092,85945323661;0,500544662309368;0,136563876651982;0,856681034482759;0,505446623093682;0,511731391585761
Jordan;0,8;0,1;2500;4~4~1;no PCA;Day;Day;Day;1112,07470325135;0,497276688453159;0,136563876651982;0,850215517241379;0,505446623093682;0,516585760517799
Elman;0,8;0,1;2500;4~4~1;no PCA;Day;Day;Day;1184,80955382226;0,507625272331155;0,333700440528634;0,677801724137931;0,505446623093682;0,513754045307443
MLP;0,8;0,1;7500;4~4~1;no PCA;Day;Day;Day;1361,49991577507;0,50599128540305;0,133259911894273;0,870689655172414;0,505446623093682;0,516181229773463
Jordan;0,8;0,1;7500;4~4~1;no PCA;Day;Day;Day;1495,90767877265;0,521241830065359;0,265418502202643;0,771551724137931;0,505446623093682;0,51537216828479
Elman;0,8;0,1;7500;4~4~1;no PCA;Day;Day;Day;1553,2755952428;0,51797385620915;0,653083700440529;0,385775862068966;0,505446623093682;0,51294498381877
MLP;0,8;0,1;10000;4~4~1;no PCA;Day;Day;Day;1782,67303983146;0,507080610021787;0,138766519823789;0,867456896551724;0,505446623093682;0,516990291262136
Jordan;0,8;0,1;10000;4~4~1;no PCA;Day;Day;Day;1663,32641794767;0,533769063180828;0,468061674008811;0,598060344827586;0,505446623093682;0,523462783171521
Elman;0,8;0,1;10000;4~4~1;no PCA;Day;Day;Day;1615,2119105787;0,535947712418301;0,316079295154185;0,751077586206897;0,505446623093682;0,519417475728155
MLP;0,8;0,1;700;8~8~1;no PCA;Day;Day;Day;1125,34424720027;0,507625272331155;0,13215859030837;0,875;0,505446623093682;0,514563106796117
Jordan;0,8;0,1;700;8~8~1;no PCA;Day;Day;Day;1135,37204644535;0,507080610021787;0,13215859030837;0,873922413793103;0,505446623093682;0,510113268608414
Elman;0,8;0,1;700;8~8~1;no PCA;Day;Day;Day;1195,98205138708;0,508169934640523;0,13215859030837;0,876077586206897;0,505446623093682;0,51294498381877
MLP;0,8;0,1;1000;8~8~1;no PCA;Day;Day;Day;1109,92102288026;0,50599128540305;0,13215859030837;0,87176724137931;0,505446623093682;0,513349514563107
Jordan;0,8;0,1;1000;8~8~1;no PCA;Day;Day;Day;1118,87223604385;0,505446623093682;0,13215859030837;0,870689655172414;0,505446623093682;0,51537216828479
Elman;0,8;0,1;1000;8~8~1;no PCA;Day;Day;Day;1170,04332200826;0,507625272331155;0,13215859030837;0,875;0,505446623093682;0,514967637540453
MLP;0,8;0,1;2500;8~8~1;no PCA;Day;Day;Day;1081,48554489877;0,498910675381264;0,136563876651982;0,853448275862069;0,505446623093682;0,522653721682848
Jordan;0,8;0,1;2500;8~8~1;no PCA;Day;Day;Day;1090,25184317563;0,498366013071895;0,136563876651982;0,852370689655172;0,505446623093682;0,523058252427185
Elman;0,8;0,1;2500;8~8~1;no PCA;Day;Day;Day;1129,90115152453;0,526688453159041;0,212555066079295;0,834051724137931;0,505446623093682;0,508090614886731
MLP;0,8;0,1;7500;8~8~1;no PCA;Day;Day;Day;1052,40039332596;0,547385620915033;0,624449339207048;0,47198275862069;0,505446623093682;0,529126213592233
Jordan;0,8;0,1;7500;8~8~1;no PCA;Day;Day;Day;1063,42430054361;0,547930283224401;0,558370044052863;0,537715517241379;0,505446623093682;0,522653721682848
Elman;0,8;0,1;7500;8~8~1;no PCA;Day;Day;Day;1024,99738546707;0,564270152505447;0,831497797356828;0,302801724137931;0,505446623093682;0,533576051779935
MLP;0,8;0,1;10000;8~8~1;no PCA;Day;Day;Day;1042,12522088334;0,555555555555556;0,629955947136564;0,482758620689655;0,505446623093682;0,534789644012945
Jordan;0,8;0,1;10000;8~8~1;no PCA;Day;Day;Day;1162,57393138039;0,574618736383442;0,575991189427313;0,573275862068966;0,505446623093682;0,532766990291262
Elman;0,8;0,1;10000;8~8~1;no PCA;Day;Day;Day;1074,35647318442;0,550653594771242;0,578193832599119;0,523706896551724;0,505446623093682;0,533980582524272
MLP;0,8;0,1;700;30~30~1;no PCA;Day;Day;Day;1116,74685326669;0,505446623093682;0,13215859030837;0,870689655172414;0,505446623093682;0,510517799352751
Jordan;0,8;0,1;700;30~30~1;no PCA;Day;Day;Day;1131,06812565395;0,50599128540305;0,13215859030837;0,87176724137931;0,505446623093682;0,517799352750809
Elman;0,8;0,1;700;30~30~1;no PCA;Day;Day;Day;1282,99094803737;0,514161220043573;0,143171806167401;0,877155172413793;0,505446623093682;0,520226537216828
MLP;0,8;0,1;1000;30~30~1;no PCA;Day;Day;Day;1107,65690070668;0,505446623093682;0,133259911894273;0,869612068965517;0,505446623093682;0,518203883495146
Jordan;0,8;0,1;1000;30~30~1;no PCA;Day;Day;Day;1117,22460622639;0,504901960784314;0,133259911894273;0,868534482758621;0,505446623093682;0,521440129449838
Elman;0,8;0,1;1000;30~30~1;no PCA;Day;Day;Day;1247,60914534916;0,507080610021787;0,122246696035242;0,883620689655172;0,505446623093682;0,520226537216828
MLP;0,8;0,1;2500;30~30~1;no PCA;Day;Day;Day;1082,2590628237;0,501089324618736;0,136563876651982;0,857758620689655;0,505446623093682;0,523867313915858
Jordan;0,8;0,1;2500;30~30~1;no PCA;Day;Day;Day;1091,99620289398;0,502723311546841;0,135462555066079;0,862068965517241;0,505446623093682;0,523058252427185
Elman;0,8;0,1;2500;30~30~1;no PCA;Day;Day;Day;1132,90301139587;0,5239651416122;0,20704845814978;0,834051724137931;0,505446623093682;0,517799352750809
MLP;0,8;0,1;7500;30~30~1;no PCA;Day;Day;Day;1038,96251831707;0,568082788671024;0,835903083700441;0,306034482758621;0,505446623093682;0,531553398058252
Jordan;0,8;0,1;7500;30~30~1;no PCA;Day;Day;Day;1045,44247774765;0,562636165577342;0,725770925110132;0,40301724137931;0,505446623093682;0,534789644012945
Elman;0,8;0,1;7500;30~30~1;no PCA;Day;Day;Day;1040,67624498599;0,537037037037037;0,606828193832599;0,46875;0,505446623093682;0,533576051779935
MLP;0,8;0,1;10000;30~30~1;no PCA;Day;Day;Day;1051,84020398985;0,562091503267974;0,647577092511013;0,478448275862069;0,505446623093682;0,523462783171521
Jordan;0,8;0,1;10000;30~30~1;no PCA;Day;Day;Day;1031,78481123029;0,568082788671024;0,751101321585903;0,389008620689655;0,505446623093682;0,530339805825243
Elman;0,8;0,1;10000;30~30~1;no PCA;Day;Day;Day;984,471373418844;0,541938997821351;0,676211453744493;0,410560344827586;0,505446623093682;0,546925566343042
MLP;0,8;0,1;700;60~60~1;no PCA;Day;Day;Day;1122,27874093401;0,505446623093682;0,13215859030837;0,870689655172414;0,505446623093682;0,521440129449838
Jordan;0,8;0,1;700;60~60~1;no PCA;Day;Day;Day;1134,92064540846;0,505446623093682;0,13215859030837;0,870689655172414;0,505446623093682;0,518203883495146
Elman;0,8;0,1;700;60~60~1;no PCA;Day;Day;Day;1422,18770716513;0,560457516339869;0,405286343612335;0,712284482758621;0,505446623093682;0,526699029126214
MLP;0,8;0,1;1000;60~60~1;no PCA;Day;Day;Day;1110,95669479365;0,504357298474946;0,133259911894273;0,867456896551724;0,505446623093682;0,523462783171521
Jordan;0,8;0,1;1000;60~60~1;no PCA;Day;Day;Day;1120,06555716371;0,504357298474946;0,13215859030837;0,868534482758621;0,505446623093682;0,524676375404531
Elman;0,8;0,1;1000;60~60~1;no PCA;Day;Day;Day;1360,05576786545;0,525599128540305;0,201541850220264;0,842672413793103;0,505446623093682;0,52953074433657
MLP;0,8;0,1;2500;60~60~1;no PCA;Day;Day;Day;1093,4495983178;0,498366013071895;0,136563876651982;0,852370689655172;0,505446623093682;0,520226537216828
Jordan;0,8;0,1;2500;60~60~1;no PCA;Day;Day;Day;1103,72566064428;0,497276688453159;0,136563876651982;0,850215517241379;0,505446623093682;0,525080906148867
Elman;0,8;0,1;2500;60~60~1;no PCA;Day;Day;Day;1265,43035387746;0,5119825708061;0,156387665198238;0,859913793103448;0,505446623093682;0,510113268608414
MLP;0,8;0,1;7500;60~60~1;no PCA;Day;Day;Day;1037,28032323554;0,546840958605664;0,765418502202643;0,332974137931034;0,505446623093682;0,52953074433657
Jordan;0,8;0,1;7500;60~60~1;no PCA;Day;Day;Day;1047,46855553845;0,559368191721133;0,773127753303965;0,350215517241379;0,505446623093682;0,524271844660194
Elman;0,8;0,1;7500;60~60~1;no PCA;Day;Day;Day;1139,87758936179;0,532679738562092;0,284140969162996;0,775862068965517;0,505446623093682;0,538025889967638
MLP;0,8;0,1;10000;60~60~1;no PCA;Day;Day;Day;1029,50546333307;0,56917211328976;0,631057268722467;0,508620689655172;0,505446623093682;0,536003236245955
Jordan;0,8;0,1;10000;60~60~1;no PCA;Day;Day;Day;1033,05006577383;0,571895424836601;0,688325991189427;0,457974137931034;0,505446623093682;0,530744336569579
Elman;0,8;0,1;10000;60~60~1;no PCA;Day;Day;Day;1115,93301610956;0,511437908496732;0,144273127753304;0,870689655172414;0,505446623093682;0,524271844660194
