User:;Maciej
IndexName:;Wig20ClosingAndVolumeOnly
StartDate:;2015-01-18 15:22:13
CalculationTime:;06:17:28
TestCasesNumber:;1
ProportionalDivisionTrainingTestData:;70
networkType;learningCoefficient;inertiaCoefficient;iterationNumber;neuronStructure;maxInputColumns;windowLength;density;step;resultError;TestCorrectDirectionPredictionsRate;TestCorrectDownPredictionsRate;TestCorrectUpPredictionsRate;Trend;LastTrainingCorrectDirectionPredictionsRate
Jordan;0,5;0;1000;10~1;no PCA;Week;Day;Day;1015,42218044763;0,5;0;1;0,5;0,51949860724234
Elman;0,5;0;1000;10~1;no PCA;Week;Day;Day;1022,40654406712;0,5;0;1;0,5;0,518105849582173
MLP;0,75;0;1000;10~1;no PCA;Week;Day;Day;1021,56529773084;0,5;0;1;0,5;0,532033426183844
Jordan;0,75;0;1000;10~1;no PCA;Week;Day;Day;1015,39035609387;0,5;0;1;0,5;0,530640668523677
Elman;0,75;0;1000;10~1;no PCA;Week;Day;Day;1018,39158380933;0,5;0;1;0,5;0,534818941504178
MLP;1;0;1000;10~1;no PCA;Week;Day;Day;1031,30478484415;0,5;0;1;0,5;0,526462395543176
Jordan;1;0;1000;10~1;no PCA;Week;Day;Day;1020,64807892551;0,5;0;1;0,5;0,525069637883008
Elman;1;0;1000;10~1;no PCA;Week;Day;Day;1035,09128228497;0,5;0;1;0,5;0,53899721448468
MLP;0,25;0,25;1000;10~1;no PCA;Week;Day;Day;977,997849363024;0,5;0,0232558139534884;0,976744186046512;0,5;0,532033426183844
Jordan;0,25;0,25;1000;10~1;no PCA;Week;Day;Day;964,398387741137;0,497093023255814;0,0232558139534884;0,970930232558139;0,5;0,536211699164345
Elman;0,25;0,25;1000;10~1;no PCA;Week;Day;Day;959,491286800383;0,491279069767442;0,0116279069767442;0,970930232558139;0,5;0,530640668523677
MLP;0,5;0,25;1000;10~1;no PCA;Week;Day;Day;988,387535504992;0,497093023255814;0,0116279069767442;0,982558139534884;0,5;0,520891364902507
Jordan;0,5;0,25;1000;10~1;no PCA;Week;Day;Day;996,762412484424;0,5;0;1;0,5;0,52924791086351
Elman;0,5;0,25;1000;10~1;no PCA;Week;Day;Day;979,761146467202;0,5;0;1;0,5;0,513927576601671
MLP;0,75;0,25;1000;10~1;no PCA;Week;Day;Day;996,565072388734;0,5;0;1;0,5;0,515320334261838
Jordan;0,75;0,25;1000;10~1;no PCA;Week;Day;Day;989,237400088403;0,5;0;1;0,5;0,518105849582173
Elman;0,75;0,25;1000;10~1;no PCA;Week;Day;Day;992,066338327895;0,5;0;1;0,5;0,523676880222841
MLP;1;0,25;1000;10~1;no PCA;Week;Day;Day;1003,93751443024;0,5;0;1;0,5;0,518105849582173
Jordan;1;0,25;1000;10~1;no PCA;Week;Day;Day;999,620147673135;0,5;0;1;0,5;0,516713091922006
Elman;1;0,25;1000;10~1;no PCA;Week;Day;Day;1007,74005527112;0,5;0;1;0,5;0,527855153203343
MLP;0,25;0,5;1000;10~1;no PCA;Week;Day;Day;998,58745378195;0,444767441860465;0,174418604651163;0,715116279069767;0,5;0,512534818941504
Jordan;0,25;0,5;1000;10~1;no PCA;Week;Day;Day;1021,86466801415;0,505813953488372;0,476744186046512;0,534883720930233;0,5;0,511142061281337
Elman;0,25;0,5;1000;10~1;no PCA;Week;Day;Day;1037,4245328421;0,531976744186046;0,25;0,813953488372093;0,5;0,506963788300836
MLP;0,5;0,5;1000;10~1;no PCA;Week;Day;Day;971,286120393444;0,468023255813953;0,0465116279069767;0,88953488372093;0,5;0,50974930362117
Jordan;0,5;0,5;1000;10~1;no PCA;Week;Day;Day;971,47932879798;0,497093023255814;0,0348837209302326;0,959302325581395;0,5;0,518105849582173
Elman;0,5;0,5;1000;10~1;no PCA;Week;Day;Day;981,559374291651;0,497093023255814;0,0523255813953488;0,941860465116279;0,5;0,51949860724234
MLP;0,75;0,5;1000;10~1;no PCA;Week;Day;Day;973,772757488185;0,497093023255814;0,00581395348837209;0,988372093023256;0,5;0,525069637883008
Jordan;0,75;0,5;1000;10~1;no PCA;Week;Day;Day;982,551909728901;0,494186046511628;0,156976744186047;0,831395348837209;0,5;0,522284122562674
Elman;0,75;0,5;1000;10~1;no PCA;Week;Day;Day;978,686287528282;0,502906976744186;0,0116279069767442;0,994186046511628;0,5;0,522284122562674
MLP;1;0,5;1000;10~1;no PCA;Week;Day;Day;980,630826949402;0,5;0,0116279069767442;0,988372093023256;0,5;0,522284122562674
Jordan;1;0,5;1000;10~1;no PCA;Week;Day;Day;981,292440931204;0,497093023255814;0,00581395348837209;0,988372093023256;0,5;0,51949860724234
Elman;1;0,5;1000;10~1;no PCA;Week;Day;Day;987,90912727865;0,502906976744186;0,00581395348837209;1;0,5;0,523676880222841
MLP;0,25;0,75;1000;10~1;no PCA;Week;Day;Day;1186,14080685334;0,497093023255814;0,145348837209302;0,848837209302326;0,5;0,493036211699164
Jordan;0,25;0,75;1000;10~1;no PCA;Week;Day;Day;1235,87138714985;0,491279069767442;0,0406976744186047;0,941860465116279;0,5;0,5
Elman;0,25;0,75;1000;10~1;no PCA;Week;Day;Day;1355,83780124516;0,502906976744186;0,122093023255814;0,883720930232558;0,5;0,502785515320334
MLP;0,5;0,75;1000;10~1;no PCA;Week;Day;Day;1055,8510107248;0,494186046511628;0,38953488372093;0,598837209302326;0,5;0,491643454038997
Jordan;0,5;0,75;1000;10~1;no PCA;Week;Day;Day;1103,69471400789;0,48546511627907;0,116279069767442;0,854651162790698;0,5;0,495821727019499
Elman;0,5;0,75;1000;10~1;no PCA;Week;Day;Day;1210,84399833493;0,523255813953488;0,145348837209302;0,901162790697674;0,5;0,493036211699164
MLP;0,75;0,75;1000;10~1;no PCA;Week;Day;Day;1027,18219914545;0,491279069767442;0,0348837209302326;0,947674418604651;0,5;0,504178272980501
Jordan;0,75;0,75;1000;10~1;no PCA;Week;Day;Day;1753,7625801345;0,497093023255814;0,0116279069767442;0,982558139534884;0,5;0,50974930362117
Elman;0,75;0,75;1000;10~1;no PCA;Week;Day;Day;1164,6057478044;0,491279069767442;0,0290697674418605;0,953488372093023;0,5;0,513927576601671
MLP;1;0,75;1000;10~1;no PCA;Week;Day;Day;1100,75731992097;0,491279069767442;0,063953488372093;0,918604651162791;0,5;0,512534818941504
Jordan;1;0,75;1000;10~1;no PCA;Week;Day;Day;1040,88806273484;0,494186046511628;0;0,988372093023256;0,5;0,494428969359331
Elman;1;0,75;1000;10~1;no PCA;Week;Day;Day;1026,26984670073;0,497093023255814;0,0232558139534884;0,970930232558139;0,5;0,501392757660167
MLP;0,25;0;1000;30~1;no PCA;Week;Day;Day;1078,77012151513;0,590116279069767;0,436046511627907;0,744186046511628;0,5;0,512534818941504
Jordan;0,25;0;1000;30~1;no PCA;Week;Day;Day;1040,91381505309;0,502906976744186;0,00581395348837209;1;0,5;0,506963788300836
Elman;0,25;0;1000;30~1;no PCA;Week;Day;Day;1062,6167502479;0,5;0;1;0,5;0,525069637883008
MLP;0,5;0;1000;30~1;no PCA;Week;Day;Day;1044,52775701606;0,5;0;1;0,5;0,522284122562674
Jordan;0,5;0;1000;30~1;no PCA;Week;Day;Day;1031,04149615003;0,5;0;1;0,5;0,512534818941504
Elman;0,5;0;1000;30~1;no PCA;Week;Day;Day;1042,55588908737;0,5;0;1;0,5;0,536211699164345
MLP;0,75;0;1000;30~1;no PCA;Week;Day;Day;1042,76877522134;0,48546511627907;0,0116279069767442;0,959302325581395;0,5;0,526462395543176
Jordan;0,75;0;1000;30~1;no PCA;Week;Day;Day;1032,61725048806;0,494186046511628;0;0,988372093023256;0,5;0,51949860724234
Elman;0,75;0;1000;30~1;no PCA;Week;Day;Day;1050,9247740578;0,5;0;1;0,5;0,53899721448468
MLP;1;0;1000;30~1;no PCA;Week;Day;Day;1037,27117842788;0,5;1;0;0,5;0,52924791086351
Jordan;1;0;1000;30~1;no PCA;Week;Day;Day;1033,69129949581;0,48546511627907;0,0116279069767442;0,959302325581395;0,5;0,52924791086351
Elman;1;0;1000;30~1;no PCA;Week;Day;Day;1058,98130708313;0,488372093023256;0,0174418604651163;0,959302325581395;0,5;0,523676880222841
MLP;0,25;0,25;1000;30~1;no PCA;Week;Day;Day;984,275102105363;0,473837209302326;0,761627906976744;0,186046511627907;0,5;0,533426183844011
Jordan;0,25;0,25;1000;30~1;no PCA;Week;Day;Day;984,448737644918;0,450581395348837;0,232558139534884;0,668604651162791;0,5;0,53899721448468
Elman;0,25;0,25;1000;30~1;no PCA;Week;Day;Day;1023,02138362874;0,502906976744186;0,0697674418604651;0,936046511627907;0,5;0,511142061281337
MLP;0,5;0,25;1000;30~1;no PCA;Week;Day;Day;990,624639751319;0,468023255813953;0,0930232558139535;0,843023255813954;0,5;0,520891364902507
Jordan;0,5;0,25;1000;30~1;no PCA;Week;Day;Day;985,855740055957;0,488372093023256;0,0465116279069767;0,930232558139535;0,5;0,52924791086351
Elman;0,5;0,25;1000;30~1;no PCA;Week;Day;Day;985,914318833904;0,502906976744186;0,00581395348837209;1;0,5;0,530640668523677
MLP;0,75;0,25;1000;30~1;no PCA;Week;Day;Day;993,607356797397;0,488372093023256;0,0290697674418605;0,947674418604651;0,5;0,530640668523677
Jordan;0,75;0,25;1000;30~1;no PCA;Week;Day;Day;985,828945614806;0,450581395348837;0,127906976744186;0,773255813953488;0,5;0,525069637883008
Elman;0,75;0,25;1000;30~1;no PCA;Week;Day;Day;993,427623019913;0,5;0;1;0,5;0,518105849582173
MLP;1;0,25;1000;30~1;no PCA;Week;Day;Day;999,379515483075;0,5;0;1;0,5;0,513927576601671
Jordan;1;0,25;1000;30~1;no PCA;Week;Day;Day;999,299188588926;0,5;0;1;0,5;0,526462395543176
Elman;1;0,25;1000;30~1;no PCA;Week;Day;Day;999,018788228262;0,5;0;1;0,5;0,532033426183844
MLP;0,25;0,5;1000;30~1;no PCA;Week;Day;Day;1004,51004360846;0,488372093023256;0,895348837209302;0,0813953488372093;0,5;0,511142061281337
Jordan;0,25;0,5;1000;30~1;no PCA;Week;Day;Day;1011,86444885047;0,473837209302326;0,831395348837209;0,116279069767442;0,5;0,511142061281337
Elman;0,25;0,5;1000;30~1;no PCA;Week;Day;Day;1216,8326601318;0,482558139534884;0,162790697674419;0,802325581395349;0,5;0,526462395543176
MLP;0,5;0,5;1000;30~1;no PCA;Week;Day;Day;979,430716296131;0,497093023255814;0,674418604651163;0,319767441860465;0,5;0,515320334261838
Jordan;0,5;0,5;1000;30~1;no PCA;Week;Day;Day;972,324636500461;0,5;0,912790697674419;0,0872093023255814;0,5;0,51949860724234
Elman;0,5;0,5;1000;30~1;no PCA;Week;Day;Day;1051,06456643389;0,5;0,0581395348837209;0,941860465116279;0,5;0,508356545961003
MLP;0,75;0,5;1000;30~1;no PCA;Week;Day;Day;974,321449428049;0,497093023255814;0,866279069767442;0,127906976744186;0,5;0,516713091922006
Jordan;0,75;0,5;1000;30~1;no PCA;Week;Day;Day;974,113836502065;0,502906976744186;0,645348837209302;0,36046511627907;0,5;0,515320334261838
Elman;0,75;0,5;1000;30~1;no PCA;Week;Day;Day;1215,42909266709;0,5;0,0232558139534884;0,976744186046512;0,5;0,508356545961003
MLP;1;0,5;1000;30~1;no PCA;Week;Day;Day;981,612285204945;0,465116279069767;0,651162790697674;0,27906976744186;0,5;0,508356545961003
Jordan;1;0,5;1000;30~1;no PCA;Week;Day;Day;984,461699088208;0,482558139534884;0,0523255813953488;0,912790697674419;0,5;0,520891364902507
Elman;1;0,5;1000;30~1;no PCA;Week;Day;Day;1009,4708295273;0,502906976744186;0,00581395348837209;1;0,5;0,52924791086351
MLP;0,25;0,75;1000;30~1;no PCA;Week;Day;Day;1288,46076722132;0,526162790697674;0,965116279069767;0,0872093023255814;0,5;0,493036211699164
Jordan;0,25;0,75;1000;30~1;no PCA;Week;Day;Day;1441,91994657803;0,517441860465116;0,406976744186047;0,627906976744186;0,5;0,484679665738162
Elman;0,25;0,75;1000;30~1;no PCA;Week;Day;Day;2229,91912211345;0,494186046511628;0,0465116279069767;0,941860465116279;0,5;0,487465181058496
MLP;0,5;0,75;1000;30~1;no PCA;Week;Day;Day;1583,15310810324;0,479651162790698;0,843023255813954;0,116279069767442;0,5;0,502785515320334
Jordan;0,5;0,75;1000;30~1;no PCA;Week;Day;Day;1137,61980929967;0,438953488372093;0,418604651162791;0,459302325581395;0,5;0,502785515320334
Elman;0,5;0,75;1000;30~1;no PCA;Week;Day;Day;1215,22854254951;0,511627906976744;0,343023255813953;0,680232558139535;0,5;0,522284122562674
MLP;0,75;0,75;1000;30~1;no PCA;Week;Day;Day;1278,58492569983;0,511627906976744;0,895348837209302;0,127906976744186;0,5;0,491643454038997
Jordan;0,75;0,75;1000;30~1;no PCA;Week;Day;Day;1068,41038917452;0,526162790697674;0,540697674418605;0,511627906976744;0,5;0,515320334261838
Elman;0,75;0,75;1000;30~1;no PCA;Week;Day;Day;1665,47539447912;0,494186046511628;0,0174418604651163;0,970930232558139;0,5;0,498607242339833
MLP;1;0,75;1000;30~1;no PCA;Week;Day;Day;1331,07558585076;0,48546511627907;0,802325581395349;0,168604651162791;0,5;0,501392757660167
Jordan;1;0,75;1000;30~1;no PCA;Week;Day;Day;1477,7334629701;0,436046511627907;0,0872093023255814;0,784883720930233;0,5;0,516713091922006
Elman;1;0,75;1000;30~1;no PCA;Week;Day;Day;1132,42309831007;0,502906976744186;0,0755813953488372;0,930232558139535;0,5;0,530640668523677
MLP;0,25;0;1000;3~3~1;no PCA;TwoWeeks;Day;Day;1038,89510215912;0,5;0;1;0,5;0,534265734265734
Jordan;0,25;0;1000;3~3~1;no PCA;TwoWeeks;Day;Day;1032,98998528462;0,5;0;1;0,5;0,537062937062937
Elman;0,25;0;1000;3~3~1;no PCA;TwoWeeks;Day;Day;1058,67130500562;0,517543859649123;0,994152046783626;0,0409356725146199;0,5;0,53986013986014
MLP;0,5;0;1000;3~3~1;no PCA;TwoWeeks;Day;Day;1084,32987745498;0,5;0;1;0,5;0,528671328671329
Jordan;0,5;0;1000;3~3~1;no PCA;TwoWeeks;Day;Day;1198,62861331347;0,502923976608187;0,157894736842105;0,847953216374269;0,5;0,518881118881119
Elman;0,5;0;1000;3~3~1;no PCA;TwoWeeks;Day;Day;1223,86901461306;0,549707602339181;0,871345029239766;0,228070175438596;0,5;0,521678321678322
MLP;0,75;0;1000;3~3~1;no PCA;TwoWeeks;Day;Day;1558,63715126622;0,558479532163743;0,385964912280702;0,730994152046784;0,5;0,502097902097902
Jordan;0,75;0;1000;3~3~1;no PCA;TwoWeeks;Day;Day;1227,96536274119;0,5;0;1;0,5;0,523076923076923
Elman;0,75;0;1000;3~3~1;no PCA;TwoWeeks;Day;Day;1303,84462778301;0,5;0;1;0,5;0,527272727272727
MLP;1;0;1000;3~3~1;no PCA;TwoWeeks;Day;Day;1634,20707944257;0,52046783625731;0,0701754385964912;0,970760233918129;0,5;0,534265734265734
Jordan;1;0;1000;3~3~1;no PCA;TwoWeeks;Day;Day;1916,61372542807;0,56140350877193;0,350877192982456;0,771929824561403;0,5;0,527272727272727
Elman;1;0;1000;3~3~1;no PCA;TwoWeeks;Day;Day;1296,5905941756;0,535087719298246;0,175438596491228;0,894736842105263;0,5;0,53986013986014
MLP;0,25;0,25;1000;3~3~1;no PCA;TwoWeeks;Day;Day;4192,39887828027;0,523391812865497;0,087719298245614;0,95906432748538;0,5;0,528671328671329
Jordan;0,25;0,25;1000;3~3~1;no PCA;TwoWeeks;Day;Day;2377,45343181193;0,564327485380117;0,321637426900585;0,807017543859649;0,5;0,511888111888112
Elman;0,25;0,25;1000;3~3~1;no PCA;TwoWeeks;Day;Day;974,282991937775;0,494152046783626;0;0,988304093567251;0,5;0,535664335664336
MLP;0,5;0,25;1000;3~3~1;no PCA;TwoWeeks;Day;Day;4434,58511550523;0,549707602339181;0,239766081871345;0,859649122807018;0,5;0,521678321678322
Jordan;0,5;0,25;1000;3~3~1;no PCA;TwoWeeks;Day;Day;1553,06222108875;0,58187134502924;0,549707602339181;0,614035087719298;0,5;0,516083916083916
Elman;0,5;0,25;1000;3~3~1;no PCA;TwoWeeks;Day;Day;1038,34232079335;0,5;0;1;0,5;0,517482517482518
MLP;0,75;0,25;1000;3~3~1;no PCA;TwoWeeks;Day;Day;2310,70406106566;0,54093567251462;0,269005847953216;0,812865497076023;0,5;0,521678321678322
Jordan;0,75;0,25;1000;3~3~1;no PCA;TwoWeeks;Day;Day;2203,91328386533;0,5;0;1;0,5;0,513286713286713
Elman;0,75;0,25;1000;3~3~1;no PCA;TwoWeeks;Day;Day;1043,82753964868;0,482456140350877;0,0175438596491228;0,947368421052632;0,5;0,535664335664336
MLP;1;0,25;1000;3~3~1;no PCA;TwoWeeks;Day;Day;2023,75800321222;0,5;0;1;0,5;0,524475524475524
Jordan;1;0,25;1000;3~3~1;no PCA;TwoWeeks;Day;Day;1743,63005822493;0,555555555555556;0,280701754385965;0,830409356725146;0,5;0,521678321678322
Elman;1;0,25;1000;3~3~1;no PCA;TwoWeeks;Day;Day;1310,35408555851;0,549707602339181;0,233918128654971;0,865497076023392;0,5;0,516083916083916
MLP;0,25;0,5;1000;3~3~1;no PCA;TwoWeeks;Day;Day;4308,19383829811;0,5;0;1;0,5;0,502097902097902
Jordan;0,25;0,5;1000;3~3~1;no PCA;TwoWeeks;Day;Day;8532,69038638523;0,555555555555556;0,204678362573099;0,906432748538012;0,5;0,528671328671329
Elman;0,25;0,5;1000;3~3~1;no PCA;TwoWeeks;Day;Day;1183,79211471699;0,5;0;1;0,5;0,509090909090909
MLP;0,5;0,5;1000;3~3~1;no PCA;TwoWeeks;Day;Day;4059,13553043779;0,5;0;1;0,5;0,504895104895105
Jordan;0,5;0,5;1000;3~3~1;no PCA;TwoWeeks;Day;Day;2537,59928691807;0,511695906432749;0,169590643274854;0,853801169590643;0,5;0,511888111888112
Elman;0,5;0,5;1000;3~3~1;no PCA;TwoWeeks;Day;Day;1244,43762350245;0,60233918128655;0,719298245614035;0,485380116959064;0,5;0,521678321678322
MLP;0,75;0,5;1000;3~3~1;no PCA;TwoWeeks;Day;Day;2724,47827751611;0,573099415204678;0,385964912280702;0,760233918128655;0,5;0,517482517482518
Jordan;0,75;0,5;1000;3~3~1;no PCA;TwoWeeks;Day;Day;3510,77140803516;0,5;0;1;0,5;0,524475524475524
Elman;0,75;0,5;1000;3~3~1;no PCA;TwoWeeks;Day;Day;993,650658240859;0,58187134502924;0,444444444444444;0,719298245614035;0,5;0,523076923076923
MLP;1;0,5;1000;3~3~1;no PCA;TwoWeeks;Day;Day;2448,88972126329;0,497076023391813;0;0,994152046783626;0,5;0,528671328671329
Jordan;1;0,5;1000;3~3~1;no PCA;TwoWeeks;Day;Day;2234,20624283957;0,535087719298246;0,929824561403509;0,140350877192982;0,5;0,510489510489511
Elman;1;0,5;1000;3~3~1;no PCA;TwoWeeks;Day;Day;1103,43328286956;0,5;0;1;0,5;0,535664335664336
MLP;0,25;0,75;1000;3~3~1;no PCA;TwoWeeks;Day;Day;9208,32312137029;0,567251461988304;0,304093567251462;0,830409356725146;0,5;0,521678321678322
Jordan;0,25;0,75;1000;3~3~1;no PCA;TwoWeeks;Day;Day;4468,56981615669;0,578947368421053;0,432748538011696;0,725146198830409;0,5;0,52027972027972
Elman;0,25;0,75;1000;3~3~1;no PCA;TwoWeeks;Day;Day;1115,5949230011;0,514619883040936;1;0,0292397660818713;0,5;0,525874125874126
MLP;0,5;0,75;1000;3~3~1;no PCA;TwoWeeks;Day;Day;4648,72043609607;0,5;0;1;0,5;0,514685314685315
Jordan;0,5;0,75;1000;3~3~1;no PCA;TwoWeeks;Day;Day;4446,54833950349;0,5;0;1;0,5;0,53986013986014
Elman;0,5;0,75;1000;3~3~1;no PCA;TwoWeeks;Day;Day;1971,18706576555;0,526315789473684;0,111111111111111;0,941520467836257;0,5;0,499300699300699
MLP;0,75;0,75;1000;3~3~1;no PCA;TwoWeeks;Day;Day;3371,0119134367;0,573099415204678;0,391812865497076;0,754385964912281;0,5;0,513286713286713
Jordan;0,75;0,75;1000;3~3~1;no PCA;TwoWeeks;Day;Day;3043,57200396451;0,502923976608187;0,00584795321637427;1;0,5;0,532867132867133
Elman;0,75;0,75;1000;3~3~1;no PCA;TwoWeeks;Day;Day;1315,82724650922;0,5;0;1;0,5;0,535664335664336
MLP;1;0,75;1000;3~3~1;no PCA;TwoWeeks;Day;Day;2937,13862436932;0,576023391812866;0,39766081871345;0,754385964912281;0,5;0,527272727272727
Jordan;1;0,75;1000;3~3~1;no PCA;TwoWeeks;Day;Day;2733,64707699487;0,578947368421053;0,421052631578947;0,736842105263158;0,5;0,52027972027972
Elman;1;0,75;1000;3~3~1;no PCA;TwoWeeks;Day;Day;1241,7956985034;0,5;0;1;0,5;0,542657342657343
MLP;0,25;0;1000;10~10~1;no PCA;TwoWeeks;Day;Day;1018,26187771221;0,5;0;1;0,5;0,525874125874126
Jordan;0,25;0;1000;10~10~1;no PCA;TwoWeeks;Day;Day;1022,65580155636;0,5;0;1;0,5;0,525874125874126
Elman;0,25;0;1000;10~10~1;no PCA;TwoWeeks;Day;Day;1028,03232562051;0,514619883040936;1;0,0292397660818713;0,5;0,523076923076923
MLP;0,5;0;1000;10~10~1;no PCA;TwoWeeks;Day;Day;1019,32375963507;0,5;0;1;0,5;0,545454545454545
Jordan;0,5;0;1000;10~10~1;no PCA;TwoWeeks;Day;Day;1022,22518249335;0,5;0;1;0,5;0,535664335664336
Elman;0,5;0;1000;10~10~1;no PCA;TwoWeeks;Day;Day;999,724975263559;0,549707602339181;0,859649122807018;0,239766081871345;0,5;0,53986013986014
MLP;0,75;0;1000;10~10~1;no PCA;TwoWeeks;Day;Day;1022,19889712584;0,5;0;1;0,5;0,544055944055944
Jordan;0,75;0;1000;10~10~1;no PCA;TwoWeeks;Day;Day;1018,61455515354;0,5;0;1;0,5;0,537062937062937
Elman;0,75;0;1000;10~10~1;no PCA;TwoWeeks;Day;Day;1056,75270086297;0,546783625730994;0,286549707602339;0,807017543859649;0,5;0,517482517482518
MLP;1;0;1000;10~10~1;no PCA;TwoWeeks;Day;Day;1046,5885599942;0,538011695906433;0,169590643274854;0,906432748538012;0,5;0,53006993006993
Jordan;1;0;1000;10~10~1;no PCA;TwoWeeks;Day;Day;1068,42820117616;0,578947368421053;0,549707602339181;0,608187134502924;0,5;0,532867132867133
Elman;1;0;1000;10~10~1;no PCA;TwoWeeks;Day;Day;1065,8943973006;0,54093567251462;0,923976608187134;0,157894736842105;0,5;0,513286713286713
MLP;0,25;0,25;1000;10~10~1;no PCA;TwoWeeks;Day;Day;1048,45081955166;0,488304093567251;0;0,976608187134503;0,5;0,516083916083916
Jordan;0,25;0,25;1000;10~10~1;no PCA;TwoWeeks;Day;Day;1044,06190493051;0,491228070175439;0;0,982456140350877;0,5;0,513286713286713
Elman;0,25;0,25;1000;10~10~1;no PCA;TwoWeeks;Day;Day;977,339731721314;0,549707602339181;0,532163742690059;0,567251461988304;0,5;0,532867132867133
MLP;0,5;0,25;1000;10~10~1;no PCA;TwoWeeks;Day;Day;983,520455534189;0,578947368421053;0,432748538011696;0,725146198830409;0,5;0,525874125874126
Jordan;0,5;0,25;1000;10~10~1;no PCA;TwoWeeks;Day;Day;1016,79961882751;0,470760233918129;0,0409356725146199;0,900584795321637;0,5;0,534265734265734
Elman;0,5;0,25;1000;10~10~1;no PCA;TwoWeeks;Day;Day;947,498311644244;0,494152046783626;0,140350877192982;0,847953216374269;0,5;0,532867132867133
MLP;0,75;0,25;1000;10~10~1;no PCA;TwoWeeks;Day;Day;986,208414067934;0,514619883040936;0,0292397660818713;1;0,5;0,535664335664336
Jordan;0,75;0,25;1000;10~10~1;no PCA;TwoWeeks;Day;Day;1000,82396482782;0,494152046783626;0;0,988304093567251;0,5;0,538461538461538
Elman;0,75;0,25;1000;10~10~1;no PCA;TwoWeeks;Day;Day;955,863400145895;0,567251461988304;0,421052631578947;0,713450292397661;0,5;0,555244755244755
MLP;1;0,25;1000;10~10~1;no PCA;TwoWeeks;Day;Day;1016,37516048368;0,508771929824561;0,0350877192982456;0,982456140350877;0,5;0,544055944055944
Jordan;1;0,25;1000;10~10~1;no PCA;TwoWeeks;Day;Day;1043,7907999407;0,5;0;1;0,5;0,551048951048951
Elman;1;0,25;1000;10~10~1;no PCA;TwoWeeks;Day;Day;945,337042100788;0,578947368421053;0,783625730994152;0,374269005847953;0,5;0,553846153846154
MLP;0,25;0,5;1000;10~10~1;no PCA;TwoWeeks;Day;Day;2605,34903841718;0,5;0;1;0,5;0,495104895104895
Jordan;0,25;0,5;1000;10~10~1;no PCA;TwoWeeks;Day;Day;1735,58509668096;0,494152046783626;0,00584795321637427;0,982456140350877;0,5;0,567832167832168
Elman;0,25;0,5;1000;10~10~1;no PCA;TwoWeeks;Day;Day;1270,12696915311;0,5;0,590643274853801;0,409356725146199;0,5;0,528671328671329
MLP;0,5;0,5;1000;10~10~1;no PCA;TwoWeeks;Day;Day;1617,48716870445;0,5;0;1;0,5;0,523076923076923
Jordan;0,5;0,5;1000;10~10~1;no PCA;TwoWeeks;Day;Day;2113,18496286551;0,535087719298246;0,157894736842105;0,912280701754386;0,5;0,503496503496504
Elman;0,5;0,5;1000;10~10~1;no PCA;TwoWeeks;Day;Day;1216,80424355142;0,567251461988304;0,56140350877193;0,573099415204678;0,5;0,521678321678322
MLP;0,75;0,5;1000;10~10~1;no PCA;TwoWeeks;Day;Day;2248,54894216856;0,5;0;1;0,5;0,488111888111888
Jordan;0,75;0,5;1000;10~10~1;no PCA;TwoWeeks;Day;Day;2448,98917096854;0,514619883040936;0,105263157894737;0,923976608187134;0,5;0,506293706293706
Elman;0,75;0,5;1000;10~10~1;no PCA;TwoWeeks;Day;Day;976,299040140739;0,511695906432749;0,0526315789473684;0,970760233918129;0,5;0,544055944055944
MLP;1;0,5;1000;10~10~1;no PCA;TwoWeeks;Day;Day;1786,09304707566;0,5;0;1;0,5;0,511888111888112
Jordan;1;0,5;1000;10~10~1;no PCA;TwoWeeks;Day;Day;1600,5893948482;0,5;0;1;0,5;0,513286713286713
Elman;1;0,5;1000;10~10~1;no PCA;TwoWeeks;Day;Day;929,365028397528;0,54093567251462;0,678362573099415;0,403508771929825;0,5;0,537062937062937
MLP;0,25;0,75;1000;10~10~1;no PCA;TwoWeeks;Day;Day;4859,33778614474;0,5;0;1;0,5;0,496503496503497
Jordan;0,25;0,75;1000;10~10~1;no PCA;TwoWeeks;Day;Day;4647,68215760201;0,5;0;1;0,5;0,507692307692308
Elman;0,25;0,75;1000;10~10~1;no PCA;TwoWeeks;Day;Day;2705,05773322467;0,532163742690059;0,298245614035088;0,766081871345029;0,5;0,510489510489511
MLP;0,5;0,75;1000;10~10~1;no PCA;TwoWeeks;Day;Day;3781,18937334954;0,5;0;1;0,5;0,503496503496504
Jordan;0,5;0,75;1000;10~10~1;no PCA;TwoWeeks;Day;Day;4786,57535276033;0,5;0;1;0,5;0,488111888111888
Elman;0,5;0,75;1000;10~10~1;no PCA;TwoWeeks;Day;Day;1244,03319625531;0,564327485380117;0,315789473684211;0,812865497076023;0,5;0,516083916083916
MLP;0,75;0,75;1000;10~10~1;no PCA;TwoWeeks;Day;Day;2734,52214365372;0,5;0;1;0,5;0,507692307692308
Jordan;0,75;0,75;1000;10~10~1;no PCA;TwoWeeks;Day;Day;2166,08525223387;0,508771929824561;0,0175438596491228;1;0,5;0,527272727272727
Elman;0,75;0,75;1000;10~10~1;no PCA;TwoWeeks;Day;Day;1094,18705576062;0,535087719298246;0,666666666666667;0,403508771929825;0,5;0,52027972027972
