User:;komputer
IndexName:;WIG20Matkil
StartDate:;2015-01-26 23:24:51
CalculationTime:;13:13:26
TestCasesNumber:;3
ProportionalDivisionTrainingTestData:;70
networkType;learningCoefficient;inertiaCoefficient;iterationNumber;neuronStructure;maxInputColumns;windowLength;density;step;resultError;TestCorrectDirectionPredictionsRate;TestCorrectDownPredictionsRate;TestCorrectUpPredictionsRate;Trend;LastTrainingCorrectDirectionPredictionsRate
MLP;0,25;0;1000;30~30~1;no PCA;Day;Day;Day;924,027418473822;0,517751479289941;0,742063492063492;0,296078431372549;0,502958579881657;0,579320113314448
Jordan;0,25;0;1000;30~30~1;no PCA;Day;Day;Day;915,380426933391;0,517751479289941;0,942460317460318;0,0980392156862745;0,502958579881657;0,583097261567517
Elman;0,25;0;1000;30~30~1;no PCA;Day;Day;Day;939,298615335491;0,532544378698225;0,928571428571428;0,141176470588235;0,502958579881657;0,573654390934844
MLP;0,5;0;1000;30~30~1;no PCA;Day;Day;Day;895,705354069811;0,547337278106509;0,507936507936508;0,586274509803922;0,502958579881657;0,590651558073654
Jordan;0,5;0;1000;30~30~1;no PCA;Day;Day;Day;896,319906524625;0,529585798816568;0,849206349206349;0,213725490196078;0,502958579881657;0,601983002832861
Elman;0,5;0;1000;30~30~1;no PCA;Day;Day;Day;913,269955101995;0,533530571992111;0,732142857142857;0,337254901960784;0,502958579881657;0,596789423984891
MLP;0,75;0;1000;30~30~1;no PCA;Day;Day;Day;890,73265298088;0,517751479289941;0,880952380952381;0,158823529411765;0,502958579881657;0,609065155807365
Jordan;0,75;0;1000;30~30~1;no PCA;Day;Day;Day;897,176291453899;0,527613412228797;0,938492063492064;0,12156862745098;0,502958579881657;0,602927289896128
Elman;0,75;0;1000;30~30~1;no PCA;Day;Day;Day;893,631014286556;0,535502958579882;0,873015873015873;0,201960784313726;0,502958579881657;0,600094428706327
MLP;1;0;1000;30~30~1;no PCA;Day;Day;Day;872,529805262929;0,54930966469428;0,466269841269841;0,631372549019608;0,502958579881657;0,604343720491029
Jordan;1;0;1000;30~30~1;no PCA;Day;Day;Day;888,878590598593;0,545364891518738;0,535714285714286;0,554901960784314;0,502958579881657;0,609065155807365
Elman;1;0;1000;30~30~1;no PCA;Day;Day;Day;886,235113387622;0,536489151873767;0,904761904761905;0,172549019607843;0,502958579881657;0,602455146364495
MLP;0,25;0,25;1000;30~30~1;no PCA;Day;Day;Day;933,287562337595;0,461538461538462;0,150793650793651;0,768627450980392;0,502958579881657;0,570349386213409
Jordan;0,25;0,25;1000;30~30~1;no PCA;Day;Day;Day;986,486583931225;0,472386587771203;0,41468253968254;0,529411764705882;0,502958579881657;0,572237960339943
Elman;0,25;0,25;1000;30~30~1;no PCA;Day;Day;Day;892,113033817181;0,523668639053254;0,89484126984127;0,156862745098039;0,502958579881657;0,587818696883853
MLP;0,5;0,25;1000;30~30~1;no PCA;Day;Day;Day;888,788083331948;0,470414201183432;0,14484126984127;0,792156862745098;0,502958579881657;0,584513692162417
Jordan;0,5;0,25;1000;30~30~1;no PCA;Day;Day;Day;875,790994458236;0,483234714003945;0,267857142857143;0,696078431372549;0,502958579881657;0,595845136921624
Elman;0,5;0,25;1000;30~30~1;no PCA;Day;Day;Day;890,479993579248;0,528599605522682;0,89484126984127;0,166666666666667;0,502958579881657;0,576487252124646
MLP;0,75;0,25;1000;30~30~1;no PCA;Day;Day;Day;877,774840293328;0,476331360946746;0,21031746031746;0,73921568627451;0,502958579881657;0,590651558073654
Jordan;0,75;0,25;1000;30~30~1;no PCA;Day;Day;Day;919,175042780022;0,516765285996055;0,279761904761905;0,750980392156863;0,502958579881657;0,590651558073654
Elman;0,75;0,25;1000;30~30~1;no PCA;Day;Day;Day;904,926700251279;0,534516765285996;0,781746031746032;0,290196078431373;0,502958579881657;0,582625118035883
MLP;1;0,25;1000;30~30~1;no PCA;Day;Day;Day;897,607988813985;0,490138067061144;0,251984126984127;0,725490196078431;0,502958579881657;0,62134088762984
Jordan;1;0,25;1000;30~30~1;no PCA;Day;Day;Day;851,500285581593;0,519723865877712;0,359126984126984;0,67843137254902;0,502958579881657;0,607176581680831
Elman;1;0,25;1000;30~30~1;no PCA;Day;Day;Day;864,631649082621;0,539447731755424;0,670634920634921;0,409803921568627;0,502958579881657;0,603399433427762
MLP;0,25;0,5;1000;30~30~1;no PCA;Day;Day;Day;1762,17553514379;0,499013806706114;0,16468253968254;0,829411764705882;0,502958579881657;0,542020774315392
Jordan;0,25;0,5;1000;30~30~1;no PCA;Day;Day;Day;1668,60018673204;0,501972386587771;0;0,998039215686275;0,502958579881657;0,545325779036827
Elman;0,25;0,5;1000;30~30~1;no PCA;Day;Day;Day;1248,02764867649;0,525641025641026;0,904761904761905;0,150980392156863;0,502958579881657;0,557129367327668
MLP;0,5;0,5;1000;30~30~1;no PCA;Day;Day;Day;1362,74313805347;0,495069033530572;0,00198412698412698;0,982352941176471;0,502958579881657;0,575070821529745
Jordan;0,5;0,5;1000;30~30~1;no PCA;Day;Day;Day;1583,79756800705;0,501972386587771;0;0,998039215686275;0,502958579881657;0,559017941454202
Elman;0,5;0,5;1000;30~30~1;no PCA;Day;Day;Day;1107,24427503985;0,51577909270217;0,944444444444445;0,092156862745098;0,502958579881657;0,559962228517469
MLP;0,75;0,5;1000;30~30~1;no PCA;Day;Day;Day;1180,92609919141;0,502958579881657;0;1;0,502958579881657;0,5561850802644
Jordan;0,75;0,5;1000;30~30~1;no PCA;Day;Day;Day;1378,09271971277;0,501972386587771;0;0,998039215686275;0,502958579881657;0,542020774315392
Elman;0,75;0,5;1000;30~30~1;no PCA;Day;Day;Day;1169,26596394736;0,53353057199211;0,869047619047619;0,201960784313726;0,502958579881657;0,558073654390935
MLP;1;0,5;1000;30~30~1;no PCA;Day;Day;Day;1257,55089669714;0,502958579881657;0;1;0,502958579881657;0,5547686496695
